,energy,energy error,energy chi,energy chi error,PAM1 distance,PAM1 distance error,PAM1 distance chi,PAM1 distance chi error,Hamm distance,Hamm distance error,Hamm distance chi,Hamm distance chi error,block,block_size,used_mutations,discarded_mutations,T,gamma,length
32,0.07388175825945484,0.0016655551204575942,26.59048089400583,7.034780002408719,0.7205501984176923,0.0052107598768835256,0.0,0.0,0.785225487012987,0.005139172616767992,0.0,0.0,33,20000,1160000,180000,0.0032,0.0,56.0
33,0.07378320132220308,0.0016194815656535941,26.41462160497671,6.934948840044278,0.720642037415524,0.005058311494184724,0.0,0.0,0.7854418855042017,0.004992574418327226,0.0,0.0,34,20000,1160000,180000,0.0032,0.0,56.0
34,0.07387269210456471,0.001575681305215397,26.06804372521058,6.841092414575679,0.7213676936679554,0.004965566179373171,0.0,0.0,0.7862666071428571,0.004917575418556713,0.0,0.0,35,20000,1160000,180000,0.0032,0.0,56.0
35,0.07440274513213124,0.0016186128051583753,26.76282324249595,6.952112540031308,0.7220041276231914,0.004868248638676659,0.0,0.0,0.7868666666666667,0.004817447657193666,0.0,0.0,36,20000,1160000,180000,0.0032,0.0,56.0
36,0.07431541838741296,0.0015772204625466388,26.390051892468183,6.8620054466838285,0.721860099092336,0.004738804434871735,0.0,0.0,0.7869725627413128,0.004688410116802776,0.0,0.0,37,20000,1160000,180000,0.0032,0.0,56.0
37,0.0740844206781934,0.0015525383255748585,26.219431003945534,6.802688196151074,0.7205294979085987,0.0047972718817271215,0.0,0.0,0.7859945253759398,0.004665928812178472,0.0,0.0,38,20000,1160000,180000,0.0032,0.0,56.0
38,0.07407223586307807,0.0015127774649588111,25.784419562194813,6.715275513704283,0.7204087554733573,0.004675784145417069,0.0,0.0,0.7857918956043957,0.004550687340271531,0.0,0.0,39,20000,1160000,180000,0.0032,0.0,56.0
39,0.07385019824546613,0.0014911637641095397,25.600991733264767,6.66210938816752,0.7202222170519041,0.004562608960044678,0.0,0.0,0.7855950446428571,0.004441175747596369,0.0,0.0,40,20000,1160000,180000,0.0032,0.0,56.0
40,0.07346948785035098,0.0015026079368039007,25.88043818854337,6.667983408816788,0.7202306049192435,0.004451333524768753,0.0,0.0,0.7855461890243903,0.0043331231002370916,0.0,0.0,41,20000,1160000,180000,0.0032,0.0,56.0
41,0.07345781708603501,0.0014668768801021153,25.524580392302358,6.588373764856383,0.7200309140247192,0.004349826245174063,0.0,0.0,0.78543331207483,0.004231423457651561,0.0,0.0,42,20000,1160000,180000,0.0032,0.0,56.0
42,0.0732469566926135,0.001447839510322969,25.648205983484015,6.537643572617335,0.7205090728557675,0.004274867745323938,0.0,0.0,0.7857784260797344,0.004147068093109181,0.0,0.0,43,20000,1160000,180000,0.0032,0.0,56.0
43,0.07330628040303,0.001416148908893376,25.65171114365124,6.466813853244036,0.7208223889870431,0.004189177800687636,0.0,0.0,0.7861951907467535,0.004073704355510614,0.0,0.0,44,20000,1160000,180000,0.0032,0.0,56.0
44,0.07320546585093889,0.0013882627505618374,25.60772740183911,6.400433353367898,0.7209897884573108,0.004099428236185192,0.0,0.0,0.7862254563492066,0.003983290019673787,0.0,0.0,45,20000,1160000,180000,0.0032,0.0,56.0
45,0.07315137774034032,0.0013591363806731386,25.343680369096603,6.33254655605419,0.7215404593775867,0.0040471266932499824,0.0,0.0,0.7865976902173916,0.00391405052953942,0.0,0.0,46,20000,1160000,180000,0.0032,0.0,56.0
46,0.07294143792954032,0.0013463351918646881,25.234260232668817,6.297195755235985,0.7209334438745676,0.004006281146370472,0.0,0.0,0.7861293882978725,0.0038586864712003978,0.0,0.0,47,20000,1160000,180000,0.0032,0.0,56.0
47,0.07274042418443917,0.001333208209548988,25.08721431439311,6.261657765681663,0.7203680751457329,0.003962508733651293,0.0,0.0,0.7855719308035715,0.003818352290946608,0.0,0.0,48,20000,1160000,180000,0.0032,0.0,56.0
48,0.0725983498708504,0.0013135481920444538,24.904169489180912,6.2127268670018045,0.7198997385564717,0.003909220040207677,0.0,0.0,0.7851143403790088,0.0037677457324180787,0.0,0.0,49,20000,1160000,180000,0.0032,0.0,56.0
49,0.072534494342553,0.0012888283982655253,24.785755085726358,6.152896927085362,0.7200881347521986,0.0038355726214495097,0.0,0.0,0.7851776607142859,0.0036929228568590936,0.0,0.0,50,20000,1160000,180000,0.0032,0.0,56.0
50,0.07282895279513922,0.0012967584968213545,24.923399446437177,6.174997916689456,0.7213967220435786,0.003977332211196868,0.0,0.0,0.7864044467787116,0.003818848738276263,0.0,0.0,51,20000,1160000,180000,0.0032,0.0,56.0
51,0.07291880946728616,0.0012749302649015387,24.764049644455287,6.123376209652974,0.7218547572277341,0.003927130481256439,0.0,0.0,0.7868919299450551,0.0037763952336494445,0.0,0.0,52,20000,1160000,180000,0.0032,0.0,56.0
52,0.07304064493706124,0.001256682941816125,24.6314148486012,6.080073578546756,0.7222159944924558,0.0038696122258536523,0.0,0.0,0.7873594676549867,0.0037339721528726745,0.0,0.0,53,20000,1160000,180000,0.0032,0.0,56.0
53,0.07327635497676926,0.0012553219231661833,24.916821078509425,6.0827928751630305,0.7228289661580068,0.0038461956837345444,0.0,0.0,0.7877654100529102,0.003686824696595745,0.0,0.0,54,20000,1160000,180000,0.0032,0.0,56.0
54,0.07347057675539355,0.0012474322776638094,25.069686225292557,6.067437965873728,0.7229552983044055,0.003778339036368461,0.0,0.0,0.7879681980519483,0.00362536424825615,0.0,0.0,55,20000,1160000,180000,0.0032,0.0,56.0
55,0.07362151732581393,0.0012342549000107527,25.06248872112381,6.037085597205587,0.7232840089675895,0.0037251399578373152,0.0,0.0,0.7883990274234695,0.0035861335840776764,0.0,0.0,56,20000,1160000,180000,0.0032,0.0,56.0
56,0.07388283177711308,0.001239955314234956,25.254178894299255,6.056185976579144,0.7243318230863555,0.003804299004176563,0.0,0.0,0.7894140507518798,0.0036640509333583427,0.0,0.0,57,20000,1160000,180000,0.0032,0.0,56.0
57,0.07367741040060492,0.0012354755141850203,25.422654525951575,6.037018766433618,0.7238554668401033,0.0037684131638739122,0.0,0.0,0.7890999846059114,0.0036143127541893123,0.0,0.0,58,20000,1160000,180000,0.0032,0.0,56.0
